76.533     41.431
76.613     41.351
76.692     41.271
76.771     41.19
76.667     41.131
76.558     41.071
76.533     40.931
76.429     40.871
76.321     40.81
76.217     40.75
76.113     40.69
76.033     40.769
75.95     40.849
75.871     40.929
75.792     41.008
75.713     41.088
75.629     41.167
75.55     41.246
75.467     41.326
75.575     41.387
75.6     41.527
75.517     41.606
75.625     41.667
75.704     41.588
75.892     41.569
76     41.629
76.188     41.61
76.158     41.47
76.346     41.451
76.454     41.511
76.533     41.431
