179.088     -49.511
179.233     -49.531
179.35     -49.649
179.467     -49.766
179.617     -49.786
179.763     -49.805
179.883     -49.922
180     -50.039
180.121     -50.156
180.242     -50.273
180.363     -50.389
180.488     -50.506
180.608     -50.622
180.579     -50.721
180.55     -50.819
180.675     -50.935
180.8     -51.051
180.925     -51.167
181.079     -51.184
181.233     -51.202
181.388     -51.218
181.542     -51.235
181.696     -51.251
181.854     -51.267
182.008     -51.283
182.163     -51.299
182.292     -51.413
182.425     -51.527
182.579     -51.542
182.737     -51.557
182.867     -51.671
183     -51.784
183.158     -51.798
183.317     -51.812
183.454     -51.925
183.587     -52.037
183.746     -52.051
183.904     -52.063
184.042     -52.175
184.183     -52.287
184.342     -52.299
184.5     -52.312
184.642     -52.423
184.783     -52.534
184.925     -52.644
185.067     -52.755
185.213     -52.865
185.354     -52.976
185.521     -52.986
185.683     -52.996
185.829     -53.106
185.975     -53.215
186.125     -53.324
186.271     -53.433
186.437     -53.442
186.604     -53.451
186.754     -53.559
186.904     -53.667
187.071     -53.676
187.238     -53.683
187.404     -53.691
187.571     -53.698
187.738     -53.706
187.904     -53.712
188.071     -53.719
188.237     -53.725
188.404     -53.731
188.579     -53.637
188.754     -53.543
188.921     -53.548
189.088     -53.553
189.254     -53.558
189.421     -53.562
189.592     -53.467
189.767     -53.371
189.929     -53.375
190.096     -53.378
190.263     -53.381
190.429     -53.384
190.596     -53.287
190.767     -53.189
190.929     -53.192
191.096     -53.194
191.258     -53.195
191.425     -53.197
191.588     -53.198
191.917     -53.199
192.083     -53.2
192.25     -53.2
192.413     -53.3
192.579     -53.399
192.746     -53.399
192.908     -53.398
193.079     -53.497
193.246     -53.595
193.417     -53.694
193.588     -53.792
193.758     -53.889
193.929     -53.987
194.104     -54.084
194.275     -54.181
194.45     -54.278
194.458     -54.377
194.462     -54.477
194.642     -54.574
194.812     -54.57
194.983     -54.566
195.158     -54.661
195.338     -54.757
195.513     -54.752
195.675     -54.647
195.833     -54.541
196.004     -54.536
196.175     -54.53
196.346     -54.524
196.517     -54.517
196.687     -54.511
196.854     -54.503
197.013     -54.396
197.171     -54.289
197.338     -54.281
197.508     -54.274
197.675     -54.265
197.846     -54.257
198.013     -54.248
198.183     -54.239
198.333     -54.13
198.488     -54.021
198.654     -54.011
198.821     -54.001
198.971     -53.891
199.121     -53.781
199.288     -53.771
199.45     -53.76
199.617     -53.748
199.783     -53.737
199.95     -53.725
200.117     -53.713
200.283     -53.701
200.446     -53.688
200.592     -53.576
200.733     -53.464
200.9     -53.451
201.063     -53.437
201.204     -53.325
201.342     -53.212
201.508     -53.198
201.671     -53.183
201.808     -53.07
201.946     -52.956
202.079     -52.842
202.217     -52.728
202.379     -52.713
202.538     -52.697
202.671     -52.582
202.804     -52.467
202.938     -52.352
203.067     -52.237
203.229     -52.221
203.388     -52.203
203.546     -52.186
203.7     -52.169
203.858     -52.151
204.017     -52.133
204.175     -52.115
204.333     -52.096
204.492     -52.077
204.65     -52.059
204.804     -52.039
204.963     -52.02
205.121     -52
205.275     -51.981
205.433     -51.96
205.621     -52.038
205.813     -52.115
205.971     -52.094
206.125     -52.073
206.321     -52.149
