120.267     -33.251
120.329     -33.335
120.292     -33.473
120.254     -33.611
120.217     -33.749
120.283     -33.834
120.246     -33.972
120.208     -34.109
120.104     -34.163
120.004     -34.216
119.838     -34.185
119.671     -34.153
119.504     -34.122
119.442     -34.037
119.375     -33.952
119.313     -33.867
119.25     -33.782
119.288     -33.645
119.225     -33.56
119.263     -33.422
119.3     -33.284
119.367     -33.369
119.342     -33.147
119.442     -33.094
119.542     -33.041
119.646     -32.988
119.746     -32.935
119.908     -32.966
120.075     -32.997
120.138     -33.082
120.2     -33.166
120.267     -33.251
