1.629     64.221
1.854     64.237
2.083     64.253
2.308     64.268
2.571     64.184
2.833     64.1
3.092     64.016
3.346     63.931
3.379     63.832
3.633     63.746
3.887     63.66
3.917     63.561
4.167     63.474
4.196     63.375
4.442     63.288
4.471     63.189
4.496     63.089
4.521     62.99
4.55     62.891
4.575     62.792
4.383     62.68
4.413     62.581
4.221     62.469
4.008     62.457
3.792     62.444
3.579     62.431
3.367     62.418
3.183     62.304
2.967     62.29
2.754     62.276
2.575     62.162
2.363     62.147
2.154     62.132
1.942     62.116
1.763     62.001
1.554     61.985
1.379     61.87
1.171     61.853
1     61.737
0.829     61.621
0.867     61.523
0.9     61.424
0.938     61.326
0.975     61.227
0.808     61.111
0.842     61.013
0.675     60.897
0.513     60.781
0.346     60.664
0.146     60.646
0.092     63.999
0.317     64.018
0.538     64.036
0.763     64.054
0.95     64.17
1.175     64.187
1.4     64.204
1.629     64.221
