6.921     63.201
7.121     63.309
7.346     63.316
7.567     63.324
7.788     63.331
8.025     63.238
8.263     63.144
8.275     63.044
8.288     62.945
8.3     62.845
8.317     62.745
8.329     62.645
8.342     62.545
8.354     62.446
8.154     62.339
8.167     62.24
8.179     62.14
7.979     62.034
7.783     61.927
7.588     61.82
7.392     61.713
7.196     61.606
7.004     61.498
6.813     61.39
6.625     61.282
6.417     61.273
6.208     61.264
6     61.255
5.775     61.344
5.546     61.434
5.525     61.533
5.5     61.633
5.271     61.721
5.246     61.821
5.433     61.931
5.413     62.03
5.179     62.119
5.154     62.218
5.129     62.318
5.108     62.417
5.296     62.527
5.275     62.627
5.467     62.737
5.663     62.847
5.858     62.956
6.079     62.966
6.275     63.075
6.496     63.084
6.7     63.192
6.921     63.201
