272.5     4.905
272.546     4.992
272.592     5.08
272.637     5.167
272.679     5.255
272.813     5.297
272.858     5.385
272.904     5.472
273.038     5.515
273.083     5.602
273.217     5.645
273.262     5.733
273.304     5.82
273.35     5.908
273.483     5.95
273.442     6.083
273.575     6.126
273.708     6.169
273.8     6.124
273.933     6.166
274.021     6.121
274.113     6.076
274.2     6.031
274.292     5.986
274.383     5.941
274.425     5.808
274.517     5.762
274.604     5.717
274.65     5.584
274.696     5.451
274.65     5.363
274.604     5.274
274.558     5.187
274.517     5.099
274.471     5.011
274.425     4.923
274.292     4.88
274.158     4.837
274.113     4.75
273.979     4.707
273.933     4.619
273.887     4.532
273.842     4.444
273.796     4.356
273.754     4.268
273.796     4.135
273.75     4.047
273.708     3.959
273.663     3.871
273.617     3.784
273.571     3.696
273.525     3.608
273.479     3.52
273.433     3.432
273.3     3.391
273.167     3.349
273.033     3.307
272.9     3.265
272.762     3.223
272.675     3.269
272.587     3.315
272.496     3.361
272.408     3.406
272.321     3.452
272.275     3.585
272.321     3.673
272.367     3.76
272.321     3.893
272.367     3.981
272.412     4.068
272.367     4.201
272.321     4.334
272.367     4.422
272.412     4.509
272.458     4.597
272.5     4.684
272.458     4.817
272.5     4.905
