77.392     41.908
77.475     41.827
77.554     41.746
77.525     41.606
77.604     41.526
77.575     41.386
77.467     41.327
77.438     41.187
77.517     41.107
77.596     41.026
77.671     40.945
77.75     40.864
77.829     40.784
77.904     40.703
77.983     40.622
78.058     40.541
78.029     40.401
78     40.262
77.896     40.203
77.792     40.144
77.608     40.166
77.425     40.187
77.317     40.128
77.138     40.149
77.058     40.229
76.875     40.25
76.692     40.271
76.508     40.291
76.429     40.371
76.325     40.31
76.142     40.33
76.038     40.269
75.933     40.209
75.829     40.148
75.725     40.088
75.621     40.027
75.438     40.045
75.333     39.984
75.15     40.002
75.046     39.941
74.863     39.958
74.679     39.976
74.496     39.993
74.417     40.071
74.233     40.088
74.15     40.166
74.071     40.244
73.988     40.322
73.908     40.401
73.929     40.541
73.95     40.681
73.971     40.822
73.888     40.9
73.908     41.041
74.013     41.103
74.033     41.244
73.95     41.322
73.867     41.4
73.783     41.478
73.7     41.556
73.617     41.634
73.533     41.712
73.346     41.727
73.258     41.804
73.175     41.882
73.092     41.96
73.004     42.037
72.921     42.115
72.938     42.255
72.958     42.396
72.979     42.537
72.892     42.614
72.804     42.691
72.721     42.769
72.633     42.846
72.546     42.923
72.458     43
72.267     43.013
72.179     43.09
72.092     43.167
71.896     43.179
71.808     43.256
71.721     43.333
71.525     43.344
71.438     43.421
71.35     43.497
71.258     43.573
71.171     43.649
71.183     43.79
71.292     43.855
71.308     43.996
71.413     44.061
71.608     44.049
71.804     44.037
72     44.025
72.196     44.012
72.392     43.999
72.5     44.063
72.696     44.049
72.783     43.972
72.871     43.895
72.958     43.817
73.154     43.803
73.242     43.725
73.329     43.648
73.525     43.633
73.608     43.555
73.804     43.539
73.996     43.524
74.104     43.586
74.3     43.57
74.492     43.553
74.579     43.474
74.663     43.396
74.75     43.317
74.725     43.177
74.808     43.098
74.892     43.019
74.979     42.94
75.063     42.861
75.146     42.783
75.229     42.703
75.313     42.624
75.396     42.545
75.475     42.466
75.558     42.386
75.642     42.307
75.725     42.228
75.804     42.148
75.887     42.069
75.967     41.989
76.158     41.97
76.346     41.95
76.454     42.011
76.642     41.991
76.75     42.05
76.938     42.03
77.125     42.009
77.313     41.988
77.392     41.908
